ID_REF,GSM432926,GSM432927,GSM432928,GSM432929,GSM432930,GSM432931
200820_at,8.678658825,8.609107664,8.722373875,8.765735905,8.486954995,8.542119327
200821_at,8.043636991,8.002152476,8.060363127,7.944456462,8.225971468,7.964074835
200824_at,8.449584278,8.284622186,8.322902592,8.231906697,7.825542779,8.123688608
200825_s_at,8.084078885,8.035465363,8.088841742,7.991190406,7.816123165,7.514989666
200826_at,10.71256112,10.58762813,10.61986427,11.05912163,10.79211459,10.77145345
200827_at,6.159831401,5.74846949,6.136999943,6.298439544,5.82220881,5.906752718
200828_s_at,9.113737012,9.044374663,9.105428877,9.113115624,8.999849308,9.215725923
200829_x_at,8.781416913,8.725927504,8.715723985,8.930437844,8.815602666,8.858235182
200830_at,7.62118469,7.496505125,7.57631154,7.684923346,7.420889476,7.452965897
200831_s_at,7.782703147,7.527690154,7.717072865,7.554566422,7.423584534,7.773954075
200834_s_at,12.08270021,11.95898044,11.98429475,12.18066305,12.0031724,12.04197614
200835_s_at,4.521802021,4.058744344,4.487189928,3.138893476,4.066086996,4.213639865
200836_s_at,5.572324425,5.464821397,5.413538894,5.7527747,5.515592453,5.208132785
200837_at,8.4441149,8.320436719,8.46010532,8.458154688,8.233646725,8.455669481
200838_at,6.296015142,5.879215254,6.317376809,6.128435267,5.789954199,5.950266696
200839_s_at,7.074069012,6.740316248,6.977171708,6.92197262,6.642776143,6.768940989
200840_at,10.34313791,10.30690135,10.24078897,10.46384506,10.41111446,10.40700004
200841_s_at,7.449379892,7.415335674,7.43907962,6.216335586,7.62531569,7.91499213
200842_s_at,9.080443921,8.906886477,8.934913588,7.938828216,9.268417001,9.188537964
200843_s_at,8.54130814,8.496812497,8.460089429,9.004237735,8.766508195,8.826283723
200844_s_at,9.761985611,9.544990682,9.56138209,9.639992916,9.745992141,9.694450628
200845_s_at,8.893295526,8.769168489,8.901607105,8.993614137,9.014945096,8.84685147
200846_s_at,8.812141827,8.681450237,8.832480595,8.706745017,8.629691538,8.766503386
200847_s_at,7.944361389,7.719314605,8.016332997,7.969333449,7.857710279,7.783463213
200848_at,7.089116367,6.846561577,6.760519687,6.668745167,6.948662054,6.676118136
200849_s_at,7.05277298,6.843021038,6.888419449,7.02182649,6.953195783,6.842210104
200850_s_at,8.47608494,8.29909739,8.361952314,8.45104425,8.388079102,8.375361936
200851_s_at,8.416353163,8.669442317,8.407259354,8.540014453,8.513425362,8.471476401
200853_at,10.72628744,10.68333816,10.78961863,10.63006402,10.53078471,10.46388701
200854_at,6.149928919,6.08742085,6.101990864,6.32754371,6.324423341,6.070428736
200855_at,4.566456574,4.694004632,4.737060824,5.063687108,4.890788175,4.887310348
200856_x_at,4.731475227,4.723629553,4.536885704,4.92726219,5.007815642,4.754315765
200857_s_at,5.774447065,5.8839145,5.614803189,5.921390256,6.020542758,5.932238089
200859_x_at,6.336908026,5.924767176,6.070674111,5.987974397,5.671683095,5.714191128
200860_s_at,8.737545423,8.68493961,8.583568358,8.578870743,8.412669835,8.50786462
200861_at,6.766108264,6.588684969,6.715967449,6.965936787,6.579529196,6.622022831
200862_at,7.561857352,7.513536464,7.477951665,7.710269005,7.361508485,7.351243546
200863_s_at,9.055573191,9.107747497,9.113334562,9.307765526,9.26994996,9.295232675
200864_s_at,6.127698128,6.107791945,6.222353687,6.399422133,6.322758959,6.138948115
200866_s_at,7.542493815,7.342487303,7.579501182,7.27931563,7.253096743,7.498389134
200867_at,6.182724467,6.19741141,6.113135186,6.676279881,6.651113778,6.514354075
200868_s_at,6.494399937,6.456388978,6.598072804,7.044340686,7.002376465,7.128468067
200869_at,11.88585557,11.71453583,11.78143733,11.89029867,11.74775008,11.8279091
200870_at,9.193652634,9.285878699,9.202320679,9.44916284,9.435145214,9.379012999
200871_s_at,8.65950401,8.506232858,8.617112716,8.448796442,8.459979404,8.430467794
200872_at,8.729355165,8.461435704,8.667332124,8.692809689,8.42799629,8.542952713
200873_s_at,9.800658132,9.64315397,9.732514967,9.934065114,9.760360443,9.788715104
200874_s_at,6.629503232,6.524052822,6.753283327,6.660158083,6.513912245,6.738766773
200875_s_at,9.588755141,9.515017239,9.593231803,9.832688965,9.361734478,9.552184956
200876_s_at,9.920425688,9.936204836,9.921786437,10.1576749,9.988549517,10.04364482
200877_at,10.84938633,10.92512022,10.86857116,10.91966294,10.7164505,10.97110076
200878_at,6.234217678,6.221457378,6.255379997,5.902049046,5.800814457,5.814304013
200880_at,8.419082479,8.375910317,8.489171016,8.197667632,8.120800356,8.156651123
200881_s_at,9.122818559,9.115277356,9.201155092,9.118288086,9.029971884,9.127883188
200883_at,8.107785447,7.951984607,8.229884462,7.994356747,7.855894341,7.94318633
200884_at,9.461149622,9.344252658,9.37973507,9.501222745,9.317693643,9.269064172
200885_at,7.259457723,7.309049771,7.2623835,7.195557787,7.065320446,7.327909063
200887_s_at,7.069396383,6.887110352,6.927744796,7.10268338,7.166452365,6.999224139
200888_s_at,11.36653395,11.28028508,11.38687732,11.38964823,11.19633484,11.17075841
200889_s_at,7.367747882,7.345783723,7.344278336,7.432385934,7.41440121,7.444103179
200890_s_at,6.703850501,6.92826251,6.914134232,6.861317826,7.006089018,6.851875684
200891_s_at,8.75654972,8.683641269,8.81367421,8.780382904,8.786652858,8.684449489
200892_s_at,8.844077939,8.946388368,8.840378321,8.957946235,9.099820098,9.033734844
200893_at,9.707665831,9.922209775,9.908051148,10.07629825,10.22105286,9.984251116
200894_s_at,6.816897658,6.666363599,6.701567827,6.604584257,6.537414927,6.698579877
200895_s_at,7.746817115,7.762229179,7.61329901,7.752646161,7.685519777,7.656314076
200896_x_at,7.992608714,7.958071341,7.904873546,8.227369616,8.153287493,8.110577997
200897_s_at,6.904650714,6.583922989,6.869307324,6.858573949,7.041234665,6.870008241
200898_s_at,6.605835158,6.562586795,6.441216776,6.549673341,6.523883389,6.563337014
200899_s_at,7.620196835,7.608477492,7.440656136,7.607206225,7.716920473,7.471922594
200900_s_at,6.248289637,6.163672124,6.286510162,5.996476036,6.212562807,6.263752062
200901_s_at,6.844996036,6.674752814,6.839977125,7.002413608,6.748582984,6.736197347
200902_at,8.692639343,8.845273492,8.782045362,8.747487056,8.932314927,8.674829208
200903_s_at,8.782898798,8.621209991,8.741195656,8.833673465,8.630306863,8.718148097
200904_at,5.512254521,5.52765014,5.353151644,5.434562206,5.286978746,5.215860571
200906_s_at,4.481089354,4.029579018,4.262867483,4.29064765,4.179483723,4.272870966
200907_s_at,6.326393906,6.103246275,6.279016899,6.417819118,6.4589769,6.37826557
200909_s_at,11.77074464,11.65540967,11.7578582,11.8088199,11.45957786,11.57238799
200910_at,9.741577747,9.529038337,9.619850157,9.601166051,9.388767471,9.491684796
200911_s_at,6.807897468,6.780401269,6.610146553,6.574274292,6.660992408,6.649070397
200913_at,7.666515806,7.646441586,7.603220663,7.641486337,7.500357698,7.498727523
200914_x_at,7.13010266,7.053418246,7.228799654,5.956071623,7.336985331,6.954076687
200915_x_at,8.738569303,8.659794565,8.720984174,8.929034653,8.843271125,8.793467359
200916_at,9.021014262,9.118623397,8.883593292,8.829455309,9.022986896,9.124893314
200917_s_at,5.745745078,5.741663764,5.482222112,5.054396236,5.782318788,6.000326349
200918_s_at,8.085933199,8.104051305,8.024551199,8.185278617,8.100164121,8.033421811
200919_at,7.486505852,7.120246467,7.369305959,7.143368372,7.165584011,7.252042756
200920_s_at,7.566721951,7.735821885,7.507151629,6.933680903,7.839895751,7.749153199
200921_s_at,8.548423615,8.85718993,8.525128699,8.610993533,8.977566579,8.836591401
200922_at,6.852023856,6.534522602,6.694337888,6.534792666,6.338212541,6.701621925
200923_at,7.864316054,7.435478353,7.681633131,7.672883745,7.326475149,7.496061672
200924_s_at,8.808696532,9.155273381,8.911000788,9.171053449,9.220809907,9.39348849
200925_at,11.12397825,11.09709478,11.15564943,11.27235787,11.07686993,11.04714659
200926_at,12.34129186,12.32626536,12.28134104,12.44978129,12.39321699,12.3297784
200927_s_at,7.388558124,7.472421087,7.391341806,7.904850781,7.579309496,7.638533262
200931_s_at,7.588075117,7.296502177,7.545518294,7.498736031,7.56580842,7.521211276
200932_s_at,7.902865602,7.622647479,7.740329601,8.222785345,7.853936897,8.001080552
200934_at,9.73738361,9.820574725,9.916116616,9.78534055,9.985206422,9.869198653
200935_at,6.291479567,6.10471986,6.428110342,5.602330798,5.389180624,5.779956964
200936_at,12.04981582,11.99056676,12.01369329,12.01492731,11.97311736,11.99119642
200937_s_at,11.29646455,11.08829024,11.27801785,11.19792563,11.02335053,11.11413493
200940_s_at,5.328938943,5.269169597,5.075638617,5.52088382,5.361786855,5.121636078
200941_at,8.436931382,8.355956219,8.40990866,8.636949291,8.356811356,8.521923073
200942_s_at,9.278314678,9.203638115,9.241584908,9.581914278,9.185790523,9.381673567
200945_s_at,7.664308131,7.612448102,7.688848326,7.849132045,7.830225134,7.760444225
200947_s_at,8.25167028,8.181805814,8.186170696,7.764848589,8.2037357,8.146577255
200948_at,8.25167028,8.028355617,8.099561292,8.166466289,8.127124337,8.159040148
200949_x_at,11.23246879,11.03423153,11.13860424,11.42946246,11.13854733,11.22942818
200950_at,8.380568888,8.031801271,8.348626634,8.349070282,8.133301932,8.271674902
200953_s_at,5.892203711,5.745919173,5.506693391,6.333545023,6.162063843,5.736387167
200954_at,8.274403038,8.249764868,8.328592814,7.750534997,7.595425878,7.679620362
200955_at,7.953375356,7.619804772,7.954891004,8.253622403,8.137004667,8.092985453
200956_s_at,8.123577839,7.756543118,7.999519139,8.175039308,8.000827578,8.213007972
200957_s_at,7.902865602,7.808805081,7.792987554,8.301850899,8.172240782,8.048940802
200958_s_at,8.687697098,8.410423832,8.710653995,8.430852797,8.342663924,8.384606523
200959_at,8.720511108,8.457507089,8.679249999,8.440902881,8.275259461,8.455661567
200960_x_at,9.228572163,9.086062904,9.157609977,9.200485114,9.059263234,9.097821166
200961_at,9.79156669,9.977990866,9.734812193,10.01773993,10.20181519,10.06191593
200964_at,8.300248983,8.081278863,8.13395484,8.534295181,8.241179277,8.011249755
200965_s_at,6.838441983,6.59721572,6.525735987,6.926221178,6.601407154,6.386675915
200967_at,10.14567722,9.978363679,10.12434997,9.882710345,9.850777108,10.0686902
200968_s_at,9.136293823,9.068689012,9.165248614,8.982037223,8.900357713,9.097349714
200969_at,7.808376583,7.919465258,7.935642488,7.696979021,7.645310033,7.501350227
200970_s_at,7.259045476,7.426251826,7.413128953,7.141072893,7.247005657,7.135261446
200971_s_at,8.753095471,8.676139534,8.723422804,8.427833072,8.423866759,8.507249821
200972_at,9.193425897,8.937335057,9.286683929,9.206279013,8.933193014,9.042849598
200973_s_at,8.3938783,7.892277805,8.382844042,8.332966974,8.018189165,8.100035939
200974_at,3.882485669,3.706635227,3.929701472,5.342745101,5.209376191,4.841202644
200975_at,8.313503859,8.386176053,8.277642007,8.472682624,8.501650046,8.46758284
200976_s_at,7.884422088,7.743231065,7.794287919,7.503980716,7.636075231,7.732991983
200977_s_at,8.397652331,8.294275679,8.339858897,8.301751227,8.310603788,8.306547677
200978_at,9.320768518,8.997364494,9.28889845,9.2719723,8.91168106,9.135430459
200981_x_at,10.39612045,10.32141563,10.27271668,10.59467977,10.37362635,10.39153884
200982_s_at,6.294541211,5.751728864,6.124805869,5.831533835,5.833025144,5.647414857
200983_x_at,7.669620811,7.743743053,7.695532138,7.820653693,7.58175145,7.684734742
200984_s_at,6.980469132,7.147294101,6.962834628,6.856030539,6.988492715,7.021346218
200985_s_at,7.615359242,7.692311094,7.745843782,7.713808777,7.522461492,7.678949928
200987_x_at,7.554409387,7.582524127,7.457753159,7.484466538,7.400213544,7.561681005
200988_s_at,5.156194525,5.1408078,4.906915145,5.30066143,5.084418294,5.026413012
200989_at,8.851436303,9.002896995,8.924029531,8.857004812,8.8600462,8.744420753
200990_at,8.384415476,8.276104241,8.407259354,8.593743578,8.29121313,8.320948722
200991_s_at,7.50700024,7.617294428,7.501779211,7.634551713,7.655405041,7.724653107
200992_at,8.382214173,7.811100969,8.453993781,7.750066079,7.384307654,8.156030476
200993_at,8.305121571,8.188709952,8.282830459,7.799906898,8.185504599,8.126616165
200994_at,8.210629787,8.122106237,8.293426639,8.117632821,8.238958596,8.023361919
200996_at,8.422357662,8.463299239,8.451623838,8.438391291,8.343502111,8.46498195
200997_at,9.432246859,9.64762775,9.46895019,9.585363873,9.558586157,9.634945137
200998_s_at,6.892189048,6.777186951,6.694279885,6.587999544,6.944722025,6.840652221
200999_s_at,8.491576259,8.311074854,8.394496627,8.18263631,8.766798388,8.56223487
201000_at,8.57509812,8.283674962,8.445427836,8.599818002,8.540997147,8.520136882
201001_s_at,7.835178476,7.57903309,7.906369812,7.662050883,7.403804228,7.577268317
201002_s_at,8.137175572,8.008111828,8.077450437,8.1646689,8.023160532,7.988835752
201004_at,9.989166491,9.875897224,9.935160425,9.950877792,9.797150564,9.878047878
201005_at,7.157169653,6.756852449,7.162371396,7.13063187,6.598456165,6.798829869
201007_at,8.597609778,8.506850302,8.548032559,8.610996744,8.302434242,8.443820806
201008_s_at,4.233890919,4.387906902,3.946256278,3.699812809,5.25656729,4.286760971
201009_s_at,4.245868008,4.240761925,4.177318234,3.777105148,5.28706636,4.150711373
201010_s_at,4.685894047,5.009101806,4.48248072,4.622333894,6.123879535,4.912772532
201011_at,8.420653716,8.118905468,8.351666697,8.397670963,8.110666548,8.31709095
201012_at,4.774306356,4.880615951,4.623162561,4.69885867,4.688184543,4.544923919
201013_s_at,9.286938166,9.120722821,9.134606931,9.148460104,9.289534074,9.350382368
201014_s_at,8.003022403,7.761879584,7.922988171,7.538762542,7.870368186,7.951911972
201015_s_at,5.559927748,5.097948712,5.431001374,5.365350493,5.461483255,5.627499695
201017_at,7.817513069,7.690565802,7.73243065,6.949054653,7.898131293,7.67319641
201018_at,8.520232512,8.563274422,8.449484427,8.562768402,8.625764604,8.504375133
201020_at,7.074048726,6.856192554,7.022615226,7.188376412,6.938988122,6.822204304
201022_s_at,9.01127048,8.993404412,8.93350777,8.942027039,8.83233508,8.885615577
201023_at,8.18836692,8.400994,8.26157158,8.505352,8.557888173,8.52925095
201024_x_at,7.867956012,7.931218279,7.677100724,6.513939579,7.661627351,7.453217875
201025_at,4.655749341,4.934356532,4.570487805,4.844496171,4.694565541,4.406533413
201027_s_at,6.398803949,6.321725914,6.189292176,6.595730506,6.226901354,5.963535103
201028_s_at,7.201375417,7.003654841,7.090988231,7.332792105,7.130210446,7.174073666
201029_s_at,8.698334739,8.578811146,8.594572065,8.953767916,8.839095227,8.780806643
201030_x_at,10.85438152,10.65972749,10.75129166,10.86198721,10.71199151,10.73081965
201031_s_at,9.81416836,9.93950054,10.1183957,9.619863256,10.09220811,9.878047878
201032_at,6.766307079,6.582500036,6.538943771,6.83783962,6.747171169,6.732357229
201034_at,7.956306859,7.656248165,7.933317501,7.938801151,7.940443998,7.868295913
201035_s_at,7.130942986,6.92473214,7.123497466,7.354984707,7.141898137,7.160844353
201036_s_at,7.602599271,7.207544691,7.618891707,7.767563382,7.486743972,7.545447729
201037_at,6.918722664,6.306485534,6.700941534,6.626377565,6.259749967,6.306612033
201039_s_at,6.899799674,6.858634746,6.797758336,6.927146756,6.904780302,7.127658438
201040_at,6.452551851,6.227325988,6.307519859,5.69968469,5.859850354,5.852104212
201041_s_at,7.537889036,8.075229493,7.487074945,7.738892872,8.007848564,7.877249174
201043_s_at,7.687798228,7.44031235,7.7977475,7.463508195,7.377916338,7.562150685
201044_x_at,3.953855103,4.14251833,3.982542342,3.885652079,4.169767141,4.555635754
201046_s_at,8.108962916,8.105275201,7.96101667,8.571325687,8.330303926,8.375600343
201050_at,7.061602801,6.729220756,6.859196809,6.787720115,6.726758855,6.826952446
201051_at,8.789364196,8.699315176,8.640850346,8.637251482,8.726466795,8.662030492
201052_s_at,7.60118722,7.535907956,7.55258335,7.904790836,7.730660211,7.611512114
201053_s_at,6.928854208,6.998895883,6.687828167,7.099333589,7.088897133,7.066736627
201054_at,9.503448226,9.466414127,9.532394676,9.443927898,9.474869358,9.432461494
201055_s_at,7.297582188,7.314915551,7.149581414,6.588536141,7.315551923,7.224392416
201056_at,5.101864488,5.128616342,4.831706339,5.450253889,5.163392351,5.111779412
201057_s_at,6.343573622,6.250846069,6.205894062,6.548519131,6.483355423,6.368265524
201059_at,7.27003271,7.099765303,7.153694242,6.976723158,6.881555913,7.03432502
201060_x_at,6.721641806,6.533222655,6.725321366,6.513238281,6.514354075,6.439058037
201061_s_at,6.545849027,6.231492885,6.376387259,6.192651344,5.984291314,6.036655191
201063_at,8.246908552,8.016285468,8.133111084,8.388369123,8.212485189,8.164098242
201064_s_at,7.666943168,7.325940272,7.59458343,7.586199438,7.397215896,7.394920805
201066_at,8.815139489,8.571677426,8.71647433,8.729463833,8.459596603,8.702985998
201067_at,5.43082358,5.332986973,5.353516826,5.560097871,5.562268775,5.610426858
201068_s_at,8.811049453,8.85174259,8.805145793,8.906750819,8.900174927,9.046132581
201069_at,4.217531047,4.093309622,4.193529549,4.284469626,4.071704786,4.043238037
201070_x_at,6.164290946,5.90505366,6.10986693,4.85614194,5.759935546,6.200666643
201071_x_at,9.29476738,9.197595501,9.325896452,9.272952939,9.193246397,9.240395094
201072_s_at,6.229187561,5.781802767,6.020261712,4.292069997,5.779120159,5.928121416
201073_s_at,6.905447014,6.708772958,6.851724319,6.732538744,6.857531959,6.785699026
201074_at,8.225111796,7.895942573,8.062291838,8.403358715,8.198498769,7.918462701
201075_s_at,7.624638074,7.348805249,7.489570956,8.026335114,7.387943905,7.331113719
201076_at,6.805180923,6.722409631,6.728071759,6.739998317,6.549165182,6.654286783
201077_s_at,9.282649958,9.391764346,9.190354632,9.424304867,9.290677445,9.253448897
201078_at,8.504811127,8.444917296,8.484474807,8.562322269,8.524818395,8.388726346
201079_at,7.902787374,7.846213339,7.827817589,7.864273306,7.842549843,7.899543426
201080_at,5.561914461,5.484936776,5.49797758,5.693378791,5.649983697,5.432841075
201082_s_at,5.915045154,5.700354197,5.595498368,6.081663933,5.921787916,5.677673693
201083_s_at,6.797678138,6.773723849,6.992443903,6.700484268,6.972936901,6.972740901
