Gene,t,group1_median,group2_median,log2FC,pval,FDR,Gene Symbol,ENTREZ_GENE_ID
219470_x_at,1.833744004531996,6.209118273,6.329814033,0.12069576000000026,0.14061523999217265,0.3241761390608472,CCNJ,54619
203297_s_at,-1.8335559344002004,5.623182739,5.445673453,-0.17750928599999938,0.14064593031059136,0.32420178343296996,JARID2,3720
221141_x_at,1.8330653565591155,4.029182178,4.163071756,0.1338895779999998,0.14072601933676412,0.32432160316567155,EPN1,29924
218161_s_at,-1.8329977590386504,5.173181579,4.8898065,-0.2833750790000007,0.1407370587700633,0.32432160316567155,CLN6,54982
212154_at,-1.8323134863181318,6.349504605,6.193127619,-0.15637698599999972,0.14084886050971557,0.3244528885728481,SDC2,6383
34206_at,-1.832521132173459,4.400278182,4.175747995,-0.22453018700000005,0.14081492366433163,0.3244528885728481,ARAP1,116985
212280_x_at,-1.832169753240406,6.837406192,6.69307912,-0.14432707200000028,0.14087235683463512,0.3244528885728481,ATG4B,23192
235278_at,1.8322330935203224,3.969922111,4.137466721,0.1675446100000002,0.14086200195798662,0.3244528885728481,MACROD2,140733
213852_at,-1.8318017889695035,7.982519793,7.886979978,-0.09553981499999953,0.14093252783448165,0.3245463590951392,RBM8A,9939
215696_s_at,-1.8314506082148858,6.748942446,6.647056339,-0.10188610700000034,0.14098998004381533,0.32463354354446583,SEC16A,9919
227997_at,1.8310107351127745,5.189924173,5.31963554,0.12971136700000052,0.14106197752842992,0.3247398016686429,IL17RD,54756
203286_at,-1.8307480658946633,5.741014335,5.464821397,-0.27619293800000033,0.14110498947021083,0.3247398016686429,RNF44,22838
212140_at,1.830831281966041,6.211009153,6.401161716,0.19015256299999983,0.14109136136130937,0.3247398016686429,PDS5A,23244
204507_s_at,-1.8306898424045208,5.77490408,5.650882331,-0.12402174899999974,0.14111452543993175,0.3247398016686429,PPP3R1,5534
205453_at,-1.8305101508618036,6.074564323,5.591375594,-0.4831887290000001,0.1411439600707187,0.3247624322193776,HOXB2,3212
208420_x_at,-1.8303211085487356,6.070682397,5.64130614,-0.4293762569999995,0.14117493352724492,0.32478859672492655,SUPT6H,6830
220610_s_at,-1.8297219978356412,5.471685367,5.426274899,-0.04541046800000004,0.14127314242527747,0.32479598756187417,LRRFIP2,9209
217370_x_at,1.8300032955829326,6.928319773,7.522797595,0.594477822,0.14122702172159288,0.32479598756187417,FUS,2521
212792_at,-1.829703601252423,5.33411893,5.210237662,-0.12388126799999988,0.1412761592346205,0.32479598756187417,DPY19L1,23333
224959_at,1.8297494391657378,6.674273307,6.952641247,0.27836793999999987,0.14126864251908594,0.32479598756187417,SLC26A2,1836
208822_s_at,-1.829830016217491,8.622165559,8.534977429,-0.08718813000000125,0.14125543015688052,0.32479598756187417,DAP3,7818
224604_at,1.8294692684408553,7.780302276,7.874316927,0.09401465100000017,0.14131459292863746,0.32483927444986044,C4orf3,401152
227731_at,1.8291073883619418,5.812765299,5.904720691,0.09195539200000002,0.14137396810259376,0.3249306807451624,CNBP,7555
229828_at,1.8287998578409923,5.440952309,5.601191238,0.16023892900000014,0.1414244469488559,0.3249630529086013,CDC73,79577
225318_at,-1.828663160314569,6.075011669,5.913434058,-0.16157761100000023,0.14144689103608138,0.3249630529086013,WHSC1L1,54904
226128_at,1.8287457666235762,7.733027474,7.790971316,0.057943842000000245,0.14143332761850155,0.3249630529086013,BROX,148362
223538_at,1.8284447917754898,8.565742694,8.789380611,0.22363791699999958,0.14148275244540298,0.32500037782724,SERF1A /// SERF1B,8293 /// 728492
227726_at,-1.8282688765822728,5.027145136,4.468727142,-0.558417994,0.1415116490773685,0.3250085578975777,RNF166,115992
223047_at,-1.8281842991564128,7.717250731,7.63978506,-0.07746567099999968,0.14152554440406923,0.3250085578975777,CMTM6,54918
202727_s_at,-1.8276458678074572,8.472344337,8.392398856,-0.07994548099999932,0.14161403824989566,0.3251667128274004,IFNGR1,3459
224618_at,1.8268660720828742,4.967620595,5.29223039,0.32460979500000064,0.14174230673113478,0.325416139701839,PTBP3,9991
204391_x_at,1.8265556357251596,6.30762237,6.351640474,0.04401810400000006,0.1417934050235391,0.3254432646952513,TRIM24,8805
224950_at,-1.8265891860843404,6.763674545,6.454253046,-0.30942149899999993,0.14178788163203357,0.3254432646952513,PTGFRN,5738
228390_at,-1.825729947732519,4.361126272,3.405751618,-0.9553746539999999,0.14192941066057915,0.3256510188998876,RAB30,27314
203551_s_at,-1.8256385027540563,6.194957548,6.051468846,-0.14348870199999997,0.14194448189053135,0.3256510188998876,COX11,1353
211780_x_at,-1.8254406808021517,6.832934844,6.740761213,-0.09217363100000053,0.1419770911929978,0.3256510188998876,DCTN1,1639
229663_at,-1.8254097337426602,5.01199599,4.932473536,-0.07952245400000013,0.14198219328461514,0.3256510188998876,LOC100507577 /// LONP2,83752 /// 100507577
219089_s_at,-1.8257363541416802,5.789145835,5.611332997,-0.17781283800000036,0.1419283548717652,0.3256510188998876,ZNF576,79177
214334_x_at,1.8246836021922024,7.982773538,8.129452915,0.1466793769999999,0.14210196349857168,0.3258806135927798,DAZAP2,9802
202210_x_at,-1.8244112887148813,4.62411643,4.484911714,-0.13920471600000006,0.142146907581053,0.3259385706767876,GSK3A,2931
AFFX-CreX-3_at,-1.8238521063485131,11.33130242,11.25350734,-0.07779507999999957,0.14223924582327185,0.3260671398811914,,
218272_at,-1.8238333915774438,5.812261523,5.670933527,-0.14132799600000023,0.14224233732037248,0.3260671398811914,TTC38,55020
223248_at,1.8231155039928446,5.500346001,5.773204797,0.2728587960000004,0.14236097970613446,0.32622031740152313,HSDL1,83693
224847_at,-1.8224326995982372,6.498533871,6.312847038,-0.1856868330000001,0.14247392244272153,0.32622031740152313,CDK6,1021
223196_s_at,-1.8226032054145511,7.773945775,7.315170884,-0.458774891,0.14244571006802165,0.32622031740152313,SESN2,83667
205133_s_at,1.8226994718716383,8.022880309,8.303506958,0.28062664900000023,0.14242978419189778,0.32622031740152313,HSPE1,3336
206919_at,-1.8224685925807427,4.95293753,4.417019991,-0.5359175389999997,0.14246798299077865,0.32622031740152313,ELK4,2005
222958_s_at,-1.8232805358226876,7.823354633,7.748214484,-0.0751401490000001,0.14233369617641295,0.32622031740152313,DEPDC1,55635
219861_at,1.8222390339333197,3.969258841,4.586550456,0.6172916150000005,0.1425059741744644,0.32622031740152313,DNAJC17,55192
222663_at,-1.822765668043298,6.190101366,6.120838992,-0.06926237400000002,0.14241883411145984,0.32622031740152313,RIOK2,55781
200989_at,1.822238606858436,8.857004812,8.924029531,0.06702471900000084,0.14250604486403673,0.32622031740152313,HIF1A,3091
219715_s_at,-1.822379969830654,6.886688583,6.765597517,-0.12109106599999997,0.14248264847136471,0.32622031740152313,TDP1,55775
201670_s_at,-1.821693899834699,6.671657366,6.414489185,-0.25716818099999994,0.14259623553849,0.32638168623252395,MARCKS,4082
211284_s_at,1.8213651915424454,6.594862193,6.780035538,0.18517334499999993,0.142650691491108,0.32646123029228846,GRN,2896
201924_at,-1.8210295325989443,7.177090363,6.967643528,-0.2094468349999996,0.14270632192772312,0.32654343985919687,AFF1,4299
213778_x_at,-1.8200919972071397,4.148770822,3.847956656,-0.3008141660000003,0.14286182751928628,0.32679947892281475,ZNF276,92822
209227_at,-1.819998250011275,4.209521857,3.903090297,-0.3064315600000005,0.14287738700687247,0.32679947892281475,TUSC3,7991
32094_at,-1.8201898799065177,5.456949842,4.811052099,-0.6458977429999999,0.1428455835874884,0.32679947892281475,CHST3,9469
219595_at,-1.819175060197952,5.614240401,5.202085524,-0.41215487699999986,0.14301409213070998,0.327067010698928,ZNF26,7574
203149_at,1.8190485558102694,5.342745101,5.521712177,0.17896707600000017,0.14303511282250775,0.32706993987801974,PVRL2,5819
222143_s_at,-1.818491697813751,6.061432878,5.949304316,-0.11212856199999965,0.14312768288141517,0.32723645338238827,MTMR14,64419
202329_at,-1.8178860151712855,7.505977807,7.268328533,-0.2376492739999998,0.1432284422272278,0.32737647389473545,CSK,1445
209648_x_at,-1.8179033714892634,4.983831065,4.764455552,-0.21937551300000013,0.1432255538310109,0.32737647389473545,SOCS5,9655
201657_at,1.8175776710564044,5.905333497,6.069631015,0.1642975179999997,0.14327976650423135,0.32744495222900766,ARL1,400
215031_x_at,1.8174685968195738,5.878513338,5.941275893,0.06276255499999994,0.14329792676761027,0.32744495222900766,RNF126,55658
218307_at,-1.8170586985526382,7.124886927,6.942599494,-0.18228743299999994,0.14336619462455055,0.3275557747840841,RSAD1,55316
201521_s_at,-1.8169299908849963,6.51459135,6.355161707,-0.15942964300000018,0.14338763785092187,0.327559599000679,NCBP2,22916
225678_at,1.8166927017879557,5.14003627,5.249695179,0.1096589089999993,0.14342718019243153,0.327604762697601,POLR3H,171568
209023_s_at,1.8165610305718842,7.620115772,7.808392246,0.18827647400000025,0.1434491271908321,0.32760972962438284,STAG2,10735
223879_s_at,-1.816336246536751,5.132148961,4.949765685,-0.18238327600000037,0.14348660257187004,0.32765015408121756,OXR1,55074
209581_at,1.8160096302497806,6.08283607,6.249026658,0.16619058800000008,0.14354107383046863,0.3277293719577008,PLA2G16,11145
209324_s_at,1.8157241238625195,4.741948664,4.987684609,0.24573594500000073,0.1435887071426198,0.3277478011635304,RGS16,6004
202139_at,-1.8158253236267952,7.235591902,6.855519398,-0.38007250400000014,0.14357182124134174,0.3277478011635304,AKR7A2,8574
218447_at,-1.8153103523196874,8.53143359,8.305283492,-0.22615009800000152,0.14365776999283816,0.327795645565093,CMC2,56942
201748_s_at,-1.815408160393492,6.941305754,6.902333107,-0.03897264700000047,0.14364144158107844,0.327795645565093,SAFB,6294
206217_at,-1.8152429762539413,4.767806158,4.546943678,-0.22086248000000008,0.14366901913776964,0.327795645565093,EDA,1896
213210_at,-1.814105857304906,4.540386731,4.182914926,-0.3574718050000003,0.14385901546336122,0.32784082167158324,TAF6L,10629
217408_at,-1.8141834824546017,8.953330399,8.77431682,-0.17901357900000114,0.1438460368604279,0.32784082167158324,MRPS18B,28973
226231_at,-1.8141505301994107,4.663632547,4.54298691,-0.12064563699999997,0.14385154618766588,0.32784082167158324,PAWR,5074
213136_at,-1.8147840415385892,6.650409039,6.57781827,-0.0725907690000005,0.1437456682218671,0.32784082167158324,PTPN2,5771
203080_s_at,-1.8147227159045072,5.271210745,5.168846372,-0.10236437300000034,0.14375591385153236,0.32784082167158324,BAZ2B,29994
218105_s_at,-1.8140587221448916,8.019946488,7.818707664,-0.2012388240000007,0.14386689687815088,0.32784082167158324,MRPL4,51073
225795_at,-1.8142108034331064,7.726053138,7.581612814,-0.1444403240000005,0.14384146920437782,0.32784082167158324,SMDT1,91689
212386_at,-1.8144456798095412,6.326022887,6.207960149,-0.11806273799999989,0.1438022078161974,0.32784082167158324,TCF4,6925
209874_x_at,1.8140967340831422,4.24918011,4.562918155,0.313738045,0.14386054091049597,0.32784082167158324,CNNM2,54805
210216_x_at,-1.8137542722506514,7.489613132,7.175777712,-0.3138354199999993,0.1439178147223644,0.32786666741851445,RAD1,5810
204843_s_at,1.81377039687159,4.46059741,4.900507674,0.4399102639999999,0.1439151174700083,0.32786666741851445,PRKAR2A,5576
200024_at,-1.8133998932869406,11.97733112,11.88264229,-0.09468883000000083,0.1439771072674769,0.32795665250410017,RPS5,6193
209556_at,-1.812537286240769,4.754470662,4.577087853,-0.17738280900000003,0.14412154276037945,0.32824052810951576,NCDN,23154
213513_x_at,-1.812268726409403,7.74274001,7.506651741,-0.23608826900000057,0.1441665422432187,0.3282978887339047,ARPC2,10109
204258_at,-1.8118477684767544,7.12844784,6.935023812,-0.19342402799999991,0.14423710758031175,0.3284134444823671,CHD1,1105
207727_s_at,-1.8115776505505305,5.713381971,5.57177173,-0.14161024099999953,0.14428240701650827,0.32847144845514226,MUTYH,4595
210319_x_at,-1.8114358430949773,6.479748271,5.89938526,-0.5803630110000002,0.14430619456675586,0.3284804695393018,MSX2,4488
233124_s_at,1.811003059726023,6.60000094,6.674752814,0.0747518739999995,0.1443788179409747,0.3286006366021992,ECHDC1,55862
210515_at,1.8107482539062416,3.856271812,4.234353208,0.3780813959999998,0.1444215940146887,0.32861147125373363,HNF1A,6927
218682_s_at,1.8107384256171462,6.642369189,6.830965921,0.1885967319999997,0.14442324423137717,0.32861147125373363,SLC4A1AP,22950
210631_at,-1.8100982176128,4.811731967,4.541579102,-0.270152865,0.14453078168163172,0.3287658596489506,LOC101930150 /// NF1,4763 /// 101930150
204772_s_at,-1.8101333652333593,5.923733442,5.740265788,-0.18346765399999931,0.1445248756199928,0.3287658596489506,TTF1,7270
208824_x_at,-1.8097689794789535,7.295950229,7.156302235,-0.13964799399999972,0.1445861180426819,0.3288465874878787,CDK16,5127
36865_at,-1.8092500448929105,5.564759876,5.385711793,-0.17904808300000052,0.14467338345861497,0.3289999026250057,ANGEL1,23357
212761_at,-1.8089439980861914,7.760266237,7.717673987,-0.04259224999999933,0.14472487551102764,0.32902668253872347,TCF7L2,6934
242989_at,-1.8089648313656057,4.200423691,4.05969303,-0.1407306610000001,0.14472136971201205,0.32902668253872347,STRN,6801
215260_s_at,-1.8087293112044625,4.315934682,4.050344211,-0.2655904710000003,0.1447610080510597,0.32906367710220996,TCF3,6929
212986_s_at,-1.8083831204585525,6.586962364,6.426747042,-0.160215322,0.14481929346913935,0.3291058666150281,TLK2,11011
204593_s_at,-1.8084269644252255,7.398080541,7.000185167,-0.39789537399999997,0.1448119104167437,0.3291058666150281,MIEF1,54471
224799_at,-1.8082366840444222,7.216415633,7.081037167,-0.13537846600000059,0.14484395537213943,0.32911677133310174,NDFIP2,54602
217837_s_at,-1.8075890561478438,6.29369139,6.044617012,-0.24907437800000043,0.14495307867500473,0.3293195613007204,CHMP3 /// RNF103-CHMP3,51652 /// 100526767
201955_at,1.8073958784553872,7.875993107,8.078585041,0.20259193399999997,0.1449856455420082,0.32934839059302634,CCNC,892
208614_s_at,1.8071691345404872,6.603862494,6.655042917,0.05118042299999992,0.1450238811540877,0.32939008729843444,FLNB,2317
223776_x_at,-1.8068455253061777,7.008748577,6.853146296,-0.15560228100000018,0.14507846975117836,0.3294689097186505,TINF2,26277
209027_s_at,-1.806225791622129,6.887601272,6.777574959,-0.11002631300000054,0.14518307196494873,0.3296612744123935,ABI1,10006
200913_at,1.8059976013796655,7.500357698,7.646441586,0.14608388799999972,0.14522160753624178,0.32970359211674294,PPM1G,5496
213164_at,1.805636419853612,5.879063521,6.199622851,0.32055933000000003,0.14528262433361955,0.329796931440436,SLC5A3,6526
206710_s_at,-1.8053056919396098,5.890630853,5.68944807,-0.20118278300000014,0.1453385204406663,0.32987862262758905,EPB41L3,23136
212604_at,-1.8050396190109788,7.745941076,7.509996229,-0.23594484699999985,0.14538350594000088,0.32993553073823784,MRPS31,10240
228256_s_at,-1.8048567737233248,4.687669328,4.555537499,-0.13213182900000042,0.14541442859964787,0.32993724653535056,EPB41L4A,64097
201001_s_at,1.8047996672700293,7.577268317,7.835178476,0.2579101590000006,0.14542408784161176,0.32993724653535056,TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2,7335 /// 7336 /// 387521 /// 387522
213892_s_at,-1.8046650290497266,8.308604662,8.041722217,-0.26688244500000025,0.14544686386984093,0.3299437414374855,APRT,353
226386_at,-1.8042799815883037,8.037605174,7.855976287,-0.18162888699999957,0.14551202134036484,0.3300463629826838,MALSU1,115416
237202_at,1.804045698630625,4.006444809,4.103738482,0.09729367299999936,0.14555168181136705,0.33009113275835483,PGPEP1,54858
225159_s_at,-1.8035067832945755,5.171508474,5.098985276,-0.07252319800000073,0.14564295568430158,0.33017992549238334,ELK4,2005
212355_at,-1.8034615635857554,5.711364042,5.635953538,-0.07541050399999971,0.1456506171418812,0.33017992549238334,KHNYN,23351
236331_at,-1.8036345424934492,4.457693937,4.272076173,-0.18561776399999985,0.14562131210331294,0.33017992549238334,CDKL2,8999
210482_x_at,-1.802817751456879,5.09468091,4.906795413,-0.1878854969999999,0.14575974329201127,0.33024163774627796,MAP2K5,5607
227916_x_at,-1.8027130618504295,7.413688145,7.152634995,-0.2610531500000004,0.14577749643770155,0.33024163774627796,EXOSC3,51010
202913_at,-1.8028868100066378,4.746228421,4.453215158,-0.29301326299999975,0.1457480336856606,0.33024163774627796,ARHGEF11,9826
214857_at,-1.8030268436684918,4.78981111,4.515479571,-0.2743315389999994,0.14572429258568237,0.33024163774627796,RPARP-AS1,100505761
226640_at,-1.8030031506209323,5.286311121,4.972166595,-0.31414452599999976,0.14572830917942337,0.33024163774627796,DAGLB,221955
201966_at,-1.8023421491238807,7.836222886,7.628557806,-0.20766507999999995,0.14584041400020645,0.3303390047258265,NDUFS2,4720
212905_at,-1.8019088954254203,6.008797039,5.568684143,-0.4401128960000005,0.14591394314857706,0.33041521443607674,CSTF2T,23283
219924_s_at,-1.8020065978160142,4.787747576,4.659907689,-0.12783988700000037,0.14589735824197234,0.33041521443607674,ZMYM6,9204
238633_at,-1.8010648142052093,7.257351635,6.204532427,-1.0528192079999998,0.14605730920584103,0.3306759307777267,EPC1,80314
204444_at,-1.8009960664982612,7.110245124,7.069652272,-0.04059285200000051,0.1460689925380036,0.3306759307777267,KIF11,3832
217770_at,-1.800135485830873,6.498967302,6.395485524,-0.10348177799999991,0.14621532847125654,0.330961991453586,PIGT,51604
208745_at,-1.7993531133752705,7.864711139,7.742265597,-0.12244554199999946,0.14634850154948076,0.3312181836051559,ATP5L,10632
229031_at,1.798683488344325,6.049970319,6.113955972,0.06398565300000048,0.14646258600950784,0.3314311100234274,,
212373_at,-1.7978287195706926,6.847237216,6.773234631,-0.07400258499999968,0.14660835156799393,0.3317156598566286,FEM1B,10116
202860_at,-1.7962753377058047,6.026018479,5.680467933,-0.3455505460000001,0.14687364988893184,0.33207488118815504,DENND4B,9909
224674_at,-1.796195095186904,4.88594497,4.757797609,-0.1281473609999999,0.14688736823151596,0.33207488118815504,TTYH3,80727
222481_at,-1.7966327396150537,6.770623604,6.158082508,-0.6125410960000002,0.14681256470969486,0.33207488118815504,TIMM10B,26515
